names	artist_id
Karen Peck And New River	ARHNMEZ11F50C4706C
Chanta Vielma	ARHNXXY11F4C84236F
Charanga de la 4	ARHNYVE122988EE3A6
Michael Card	ARHO1WI1187B98CB84
Laura Leon	ARHOCA51187FB39213
Maire Brennan	ARHOCKY11E2835D7CB
L.A. Guns	ARHONG11187FB3B120
All Leather	ARHOSMU1242078130D
Billy Murray	ARHP4FT1187FB3897C
DJ Icey	ARHP6H31187FB4A38C
IYOV	ARHPBZT1269FCD0B57
Albert Collins	ARHPDQM1187FB3C318
Teenage Fanclub	ARHPPJK1187B9AC897
Joy Kitikonti	ARHPW8M1187FB5CF11
The Cortinas	ARHQYFB1187FB4AECF
Eagles Of Death Metal	ARHR5BC1187B9AC348
Jackie Wilson	ARHRKTK1187B99E1D5
Buzzhorn	ARHRP6Q1187FB3F016
Static-X	ARHRY5S1187B99B96F
Brian Keane	ARHSAFX1187B98E89A
Stewart Francke	ARHSAXP11EB9C80B35
3 of Hearts	ARHSMIG1187B99C199
Grant And Wilson	ARHSNFO1187B993B7C
Yvette Horner	ARHSS201187B98A8CC
D' Militante	ARHSYTC11F50C505F9
Eddy Raven	ARHT0B11187B993CB3
Michael McDonald	ARHTHC01187B9B6D2A
Migraine	ARHTP2H1187B9A9A7F
Michelle Tumes	ARHTRR71187B98F305
Marc Perrone	ARHTV1S1187FB547F8
Fort Minor (Featuring Mr. Hahn)	ARHU9211187B9B7E0E
The Mars Volta	ARHUC691187B9AD27F
Lunasicc	ARHUEFT1187B989694
Hot Boys	ARHUIGM1187B9A5932
When Dinosaurs Ruled The Earth	ARHULUL119B8668FAD
T-Bone	ARHUQUF1187FB382E6
The Nightraver & The Magican	ARHVU591187B99F46A
Eugene McDaniels	ARHWO3N1187B98F196
Hatesex	ARHWRBR119B8669309
The Paul Butterfield Blues Band	ARHWVGW1187FB41479
DJ Dips	ARHXBJI1241B9C8B7F
The Mad Capsule Markets	ARHXIOW1187FB3AF67
Gloria Lasso	ARHXWB01187B9A205C
Steve Erquiaga	ARHY20W1187B9B8262
Monty	ARHY3JM1187B9B9DFB
The Oh Sees	ARHYNR9119B8668FA3
Hiram Bullock	ARHYYNT1187B9A3AB8
Stanley Clarke	ARHZCG01187B99E4DE
Les Brown	ARI0AB01187B9B7D94
Maxi Priest	ARI0PUX1187FB3F215
Tri Atma	ARI0XA21187B9B26FC
Slackbaba	ARI28VJ1187FB4EAD7
Extrabreit	ARI2G3D1187B98D8A0
Nick Ingman;Gavyn Wright	ARI2JSK1187FB496EF
Alice Stuart	ARI3BMM1187FB4255E
The Dylans	ARI3GKM1187B9B7837
Cedric Gervais Featuring Caroline	ARI3W3K1187FB49E6F
Soul Embraced	ARI3WLL1187B99182B
The Dils	ARI3Y441187FB4B921
Raze	ARI4NXX1187FB59DF2
Hermeto Pascoal	ARI4RPW1187B9B862D
David Arkenstone	ARI4S0E1187B9B06C0
Beres Hammond	ARI4SKQ1187B9B43B0
Suburbs	ARI5P4N1187FB3F44D
Michael Stanley Band	ARI648V1187B9B5379
Eko Fresh	ARI6CSW1187B9AF09A
Jaime Jamgochian	ARI6NMB1187FB3FE1E
Izzy	ARI6OUG1187B989234
Deepface	ARI6WJS1187B9B2D7B
Bloc Party	ARI7DOB1187FB37AA4
Billy Walker	ARI88U61187FB41C60
Ed Byrne	ARI8ECO119B3403C34
Hemdale	ARI8GY11187B988DF4
The King Sisters & Alvino Rey	ARI945I1187FB4CC22
Pamelo Mounk'a	ARI9ZSM1187FB377C5
Sportsguitar	ARIA09I1187B9A6D6E
Mick Hucknall	ARIBE791187FB3FFA5
NO-TONE ft.Inusa	ARIBJIS11C8A414F70
Undertakin' Daddies	ARIBTOJ11F4C83E8DD
Tarheel Slim	ARIBU2J1187FB5B09F
Ya Boy	ARICCN811C8A41750F
All Girl Summer Fun Band	ARID1TK1187FB4CFB8
David Rose	ARID33C1187FB4610A
Steve Green	ARID75M1187B9B8341
BMX Bandits	ARIDQH31187B9ACB84
Oliver Kalkofe	ARIEIJW1187B98F6DD
Paul Taylor / Terry Dexter	ARIF3EV1187B9B8522
Primordial	ARIF6IS1187B98FDEB
Dean Martin	ARIFGKC1187B9B04D5
Will Ackerman	ARIFK6X1187B9ADA44
The Fontane Sisters	ARIFOQ6119B866970E
Tha Chamba	ARIFTCD11F4C84086D
Richard Souther	ARIG6O41187B988BDD
C.L. Smooth	ARIGAOX1187B9B21C8
Lightnin' Hopkins	ARIGKCK1187FB5C99B
The Unborn Chikken Voices	ARIGR2O1187FB5036E
Ancient Astronauts	ARIGY9P1187B9B6428
Silverchair	ARIH5GU1187FB4C958
Jackie Edwards	ARIHI8H1187B9B0058
Bangalafumenga	ARIHUOK122988F22DD
Vivian Khor	ARIHWZG11F50C50E1C
Buddy Miles	ARIIEQL1187FB5CE68
Jim Breuer	ARIILLG1187FB5CC81
Ionics	ARIIMGV11F4C842BDA
Starless & Bible Black	ARIIUJC122988F51F6
Agency 1.9.9.4	ARIIXHS11F50C48D0D
Peggy Zina	ARIJ7MR1187B9B484E
BassTurk	ARIJC9L11C8A415690
Ben Harper And The Blind Boys Of Alabama	ARIJE101187FB45E88
Lionel Richie	ARIK43K1187B9AE54C
Louis Prima & Keely Smith	ARIK8T31187B9A4D4F
Mississippi Mass Choir	ARIKE5O1187B997E73
Stille Volk	ARIKFQP1187B99A246
DJ Deeon	ARIL9H31187B9893FF
The Gaskets	ARILU7Z1187B999204
Boogie Pimps	ARILV5E1187B9959C8
Luke Vibert	ARIMJFK1187FB4ED3E
TEN MADISON	ARIMW0M1187B99EC59
Irreversíveis	ARIMYEU12086C1536B
Thrice	ARIMZQZ1187B9AD541
Grant Geissman	ARIN12F1187FB3E92C
Ramses	ARIN9J01187B98BCC0
Perrey And Kingsley	ARINEWW1187FB5577E
Remi Nicole	ARINXZA1187FB56902
Mariachi Silvestre Vargas	ARIOJO01187B9B31B1
Cama	ARIOSKN1257509BCE1
Mykill Miers	ARIOTFR1187B98F316
Jaime Urrutia	ARIP54S1187FB53259
The Police	ARIPLUN1187B99B9F9
Pete Philly & Perquisite	ARIPNAN1187FB3E577
Rummage	ARIPQAE11F4C83B78A
Loop Guru	ARIQ7ZV1187B9916C6
Kerson	ARIQD5J1187B98D8DC
A-Studio	ARIQZ2V1187B98E546
Omni	ARIR1PS1187B9AFFFA
Los Nakos	ARIRAVN11F4C842412
Tyree	ARIRBN91187FB4523C
Donna The Buffalo	ARIRBO11187FB4B219
The Maine	ARIRCA31187FB58E84
Sugar Minott	ARIRD6J1187FB5A98C
REX ALLEN JR.	ARIS3CU1187B9B9423
The John Buzon Trio	ARISAXH1187B98E679
Ben E. King	ARISHTQ1187FB3E6F0
Denise Ho	ARISRD71187FB57AE8
Blackbyrds	ARISYDJ11F43A69EE1
Arthur Brown	ARIT8YH1187FB43F30
The Irish Rovers	ARIT9Y51187FB364AE
S. Solis y Orquesta	ARITKAJ122BCFCA169
Dharma Bums	ARIU0MA1187B98D36F
Ultimate Fakebook	ARIUHYM1187B9AEAE4
Neviss	ARIULTJ1187B9A2017
Dine et Déon	ARIUNKJ12802FDE157
Suzy Thompson	ARIUOLE11F4C83C703
Erkki Junkkarinen	ARIUQZL1187FB4303B
Porno For Pyros	ARIVB351187B9B485E
Bülent Ceylan	ARIVGZI11E2835F1FC
Paul Overman	ARIVIYJ122988EF834
Architecture In Helsinki	ARIW1BH1187FB4C94A
Simon & Garfunkel	ARIWB161187B9AA1D5
Fania All Stars	ARIWQYF11F4C8427FF
Intars Busulis	ARIXB7T1187B9AB215
Two Man Advantage	ARIXCFZ1187B991009
John Wayne	ARIXGOC1187FB54F4B
Los Gaiteros de San Jacinto	ARIXPDI11E90579CD5
Anané	ARIYFYD1187FB3F0E5
Paulette Tajah	ARIYH1U1187B9AF8A3
Mart'nália	ARIYZFT1187FB5393E
Coraleena Ellis	ARIZCNG12802FDFC69
Nikos Xilouris	ARIZHDO11F4C84808E
Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm	ARIZLHQ1187B9A18C4
Bryan Ferry	ARIZODP1187B9AD272
Crazy Girl	ARJ0FG21187B99F7C4
Vulgar Pigeons	ARJ0NBU1187B9AA8FA
Sukhwinder Singh	ARJ1AMB1187FB40661
Embrace the End	ARJ1BWM1187B9B117B
Ebba Forsberg	ARJ1OYE1187B9ACC2D
Sweet	ARJ1W5M1187FB458F3
Crucial Conflict	ARJ1YJV1187B9955DA
Rockit	ARJ2PGP119B866993D
Burning Spear	ARJ2PMY1187FB5B563
Dirty Harry	ARJ3DXR1187FB4F879
David & Steve Gordon	ARJ3TAF1187FB4AAB1
Memphis La Blusera	ARJ3VRY1187B9A3058
Elvenking	ARJ438T1187B9AD503
Ultimate Tracks	ARJ45QE1187FB423B8
Winds Of Plague	ARJ45SE1187FB44AD1
DJ Godfather	ARJ4B7V1187FB4CB90
Inoki	ARJ5BEW1187FB52361
Chariots	ARJ5DZC1187B99FBDA
Mavado	ARJ5FD21187FB43F12
Wordsworth	ARJ66JQ1187B99D2FF
Lonestar	ARJ6GR01187B98D64D
Willie Barcena	ARJ6WGW1187B9913EB
DJ DLG feat. MC Flipside	ARJ7BVZ1187B9A845F
Deborahe Glasgow	ARJ7HBI1187B993719
Coldplay	ARJ7KF01187B98D717
Yank Rachell	ARJ7NR71187FB437B7
Billy Bragg	ARJ7SQ31187B9AF432
Lifer	ARJ7VKJ1187B98BA4B
Ill Harmonics	ARJ84561187B993E3E
Nino Nardini	ARJ87C21187B99B9D4
Aiden	ARJ8PZJ1187B99314F
Morton Gould	ARJ8YLL1187FB3CA93
Milo	ARJ8ZIQ1187FB3FB5A
Kid Sister	ARJ9B1V1187FB4DD1F
John And The Bluesbreakers Mayall	ARJ9DSA1187B990E00
David Bowie	ARJA1841187FB3A029
David Tao	ARJA5XT1187B9B89AA
Leana	ARJANQY1187B9A82F7
Javier Mendoza Band	ARJAOPV1187B9A96D9
Mocambo Allstars	ARJASH411C8A42B443
Sonia Dersion	ARJAVK71187B989FEF
Bill Boyd's Cowboy Ramblers	ARJAZLO11F4C83B642
Intex Systems	ARJB8BM1187FB5CBEC
The Edgar Broughton Band	ARJB9TE1187FB3A9F8
Trivium	ARJBWQI1187B9B17D1
K'Naan	ARJCOPY1187FB5C315
Anna Abreu	ARJD6I01187FB50347
Johnny Osbourne	ARJDMBO1187B9AD118
Barbara Carr	ARJDR071187B98CBBB
David Zinman;Pittsburgh Symphony Orchestra	ARJDUON1187B989F69
Jah Legacy	ARJDWAF122ECCBD2C9
Bob Newhart	ARJDWEA1187B9B676F
Energy	ARJE0KX1187FB53E82
Winterlight	ARJEFGV1241B9C6F79
Angel Romero / The Academy of St. Martin in the Fields / Iona Brown	ARJEPNS1187FB3DEF4
Black Sheep	ARJFBZ41187FB560A0
Monique Morelli	ARJFDKM1269FB35F40
Delbert McClinton	ARJFOC01187FB413A5
Coolio Da Unda Dogg	ARJFZRE11F4C8469F6
The Jam	ARJG2ID1187B9A767E
The Abominable Iron Sloth	ARJG34V1187FB3AC14
Kelly Clarkson	ARJGIOD1187B9AE920
Mira	ARJGNV61187B98F3B5
It Dies Today	ARJGQJD1187B997A00
Twin Atlantic	ARJGRNY11F4C847277
I Hate Sally	ARJGW911187FB586CA
Clockwise	ARJH2E61187B9A1627
Line Renaud	ARJIE2Y1187B994AB7
Tshala Muana	ARJIHNW1187B990FAA
Long John Hunter	ARJIQLJ1187B998316
Elvin Bishop	ARJIWJH1187FB3F6B9
Joselito	ARJJ8I01187FB4CE98
Andréa	ARJJGI41187B99C19B
Rolfe Kent	ARJJKAA1187B9ADAF1
Gabriel Grossi	ARJJPQP1241B9CA062
Floor	ARJJRZ41187FB4C856
Population Reduction	ARJJVXV11F50C4EF76
Pyrolator	ARJJYQS1187B996882
Ebru Yasar	ARJK0ID1187B9A7A02
Colombiafrica - The Mystic Orchestra	ARJKZOP11F50C51177
Gerald Clayton	ARJMGMP124BAE72D46
Danger Danger	ARJMUEZ1187B98D16E
Asha Puthli	ARJMW6Z1187B989C3C
Riviera Regime	ARJNOOU11F4C845A6A
Smut Peddlers	ARJNQM51187FB54C55
Weirdos_ The	ARJNRA61187FB57724
Hard Romantic	ARJNUTI12802FDFB5A
Count Ossie	ARJO8W91187B9AB734
Moving Ninja	ARJPADO1187B9897CE
Rupa & the April Fishes	ARJPRV411A348EFE4B
Mike Brooks	ARJPUZC1187B99A8F6
John Holt	ARJPZSG1187FB3E985
James Blackwood with The Light Crust Doughboys	ARJQ5JM1187FB486C7
Patrick Saint-Eloi	ARJQ8WU1187FB37FCD
Cookie Crew	ARJQSSS1187B99A513
The Forms	ARJR7S11187FB36A2A
Max Steiner	ARJRF841187B9B7F9A
Paul Avgerinos	ARJRIM91187FB3EF9A
Juan Carlos Baglietto	ARJRQL51187FB541AB
Big Rich featuring Devo	ARJRRJZ11F50C47E95
Spongebob Squarepants	ARJS05S1187FB58F3A
Birmingham Jubilee Singers	ARJSGPI1241B9C8855
Big Jay Oakerson	ARJSPFM1241B9CD859
SANSHIRO	ARJSPWK12454A4CB28
Maracaibo 15	ARJTAZU1187B990051
Be Bop Deluxe	ARJTX7M1187FB4CED3
Carmen Y Laura	ARJTZHH11F4C83C530
Herb Alpert And The Tijuana Brass	ARJUNZD1187B9A5DAE
Chalk Farm	ARJUSOQ1187FB3E063
Kati	ARJUYSZ1187B9B2B23
All Time Low	ARJV0U41187B9AB715
Kyle Riabko	ARJV9031187B9AAFA1
Foghat	ARJVTRE1187B9959C0
Olivia Ruiz	ARJW7KB1187FB47C36
Angela Lashley	ARJWDVS11F4C8456F1
Eden's Bridge	ARJWK3M1187B98D679
Béla Fleck	ARJXULI11F4C83C865
Dream Warriors	ARJXZX41187B9B6A43
Hound Dog Taylor and The Houserockers	ARJZQ321187FB5AAA1
Bambino_ Ivan Tirado	ARK02331187B9A631E
Monster Magnet	ARK0BT61187B9ACEC2
Bob Hope	ARK0TRD1187FB3BDE5
Shirley Caesar	ARK0VFZ1187FB4309B
Vaselines	ARK24KH1187B9B6B93
Perrey And Kingsley	ARK2G5U1187FB46B34
Britny Fox	ARK2P961187B9AD524
Dive	ARK30AI1187FB3C777
Jean-Claude Darnal	ARK3IS51187B99B51C
Ndala Kasheba	ARK3KQ41187B9A64F0
Showbread	ARK3PWH1187B9A441D
Taras	ARK4H5K1187B992F74
Babbie Mason	ARK6JC91187B9B4B2D
Gaiteros de Pillopo	ARK71TS1187B9902B0
Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call	ARK7ZPW1187B99C170
Gordon Jenkins	ARK82DC1187B9A1FEB
Shamen	ARK8EHO1187B9B71D1
Oui Oui	ARK8F3K1187FB4F002
Shadows Fall	ARK8OHG1187B99016A
Cherrelle	ARK9K3O1187B98F504
Nine Inch Nails	ARK9TRQ1187B99C095
Zombina & The Skeletons	ARK9W051187FB4B783
Michèle Arnaud	ARKA2YS1187B9A4060
Gershon Kingsley	ARKAE1G1187B994A18
The Gathering	ARKAL321187B9AD4BE
Royal Bubble Orchestra	ARKAOAD1241B9CD30A
George Schuller	ARKAUWC122988EDAD8
Coco Montoya	ARKBCZ91187B98F486
David Johansen	ARKBTAQ1187B9B4219
Faron Young	ARKBTPV1187FB38A79
Ten Wheel Drive	ARKBX5B1187B9ADAFD
Bill & Gloria Gaither	ARKC83D1187B9AB367
Erik Hassle	ARKCAKL121318C569E
Igor Stravinsky;Columbia Symphony Orchestra	ARKCTSM11F4C83C839
Set Your Goals	ARKCYJV1187FB392E9
Lorna	ARKD9S41187B997CA6
Blackfoot	ARKE7ZQ1187FB504BB
Brixx	ARKE8PP1187B997DD4
Théophil	ARKEBNJ126E2B3BF7E
Moon Mullican	ARKEFM61187B9A8202
Marlene Dietrich	ARKETDZ1187B9B2566
Irini Merkouri	ARKEZNY1187B9B7F6C
Don Davis	ARKF8XU1187B9A990A
George Dalaras	ARKFEHQ11F50C47E43
A Ghost Devotion	ARKFJMK11F50C4F213
Elizete Cardoso	ARKFSDP119B8668F25
Jeff And Sheri Easter	ARKFYS91187B98E58F
Arika Kane	ARKGGBJ122ECCBAC65
Lynette Schultz	ARKGWMO11F50C4813F
Curtis	ARKHMZB1187B998670
Fred Merpol	ARKIQSL1241B9C90C8
Juice Leskinen	ARKIYC51187FB4775A
Nichols	ARKJ8Y91187B9B551E
Buckwheat Zydeco	ARKJHKX1187FB5AEE5
Taal	ARKJJZN1187B9AFC88
Michèle Bernard	ARKJKVO1187FB49D0A
Sonny Terry & Brownie McGhee	ARKJVHY11E2835E76B
Ace Da Vinci	ARKJWYK1269FCD1A1C
Equilibrium	ARKKPRW1187FB4D81E
Chris Vickery	ARKKTIY11F4C845817
NAZCA PERU	ARKKYQD11F4C83D170
Billy Price_ Fred Chapellier	ARKL4LE1187B98FDBC
BoDeans	ARKL75U1187FB5B8B6
Baroness	ARKLA8V1187B999B68
The Antlers	ARKMIBT11F4C8430D9
Speaker	ARKN6D91187B9B09A2
The California Cajun Orchestra	ARKN6PC1187B98A4D0
DJ Clue / P. Diddy	ARKN9J11187B9B210D
Mick Moloney	ARKNICM1187B9B9CE5
Phil Vassar	ARKNOZU1187FB5A371
Sao Paris	ARKO0JR1187FB4945A
Tin Hat Trio	ARKO7AO1187FB5664B
Year of Desolation	ARKOETA1187FB36CAB
Ron Goodwin	ARKON4P1187B98B291
Terje Lie	ARKOVFX11EBCD75758
Murskahumppa	ARKPDBH1242077DEB1
Jeanne Pruett	ARKPDFV1187B99804D
Juggler	ARKPDUG11F50C4B54A
Photek	ARKQ6QN1187B9B016D
A.Z.	ARKQ9JM1187FB57521
Rocky Whatule	ARKQADX1269FCD155B
La Divina Pastora	ARKQLQQ12509412869
Joe Rogan	ARKQN8X1187B99221C
B.o.B	ARKQQZA12086C116FC
My Chemical Romance	ARKR75V1187FB3D4D5
Deborah Allen	ARKRQSV1187B99FB13
Sonora Santanera	ARKRRTF1187B9984DA
Kooii	ARKRUIT11F50C4E6B1
Nouvelle	ARKSB7X1187B99BA5C
Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge	ARKSBCO1241B9CE46E
The Keys	ARKSLFG1187B99DADD
Mariah Carey	ARKSZW81187B9B695D
Murderdolls	ARKT5SH1187B9AE8BF
The Jason Bonham Band	ARKU2GK1187B98C8AB
Rihanna	ARKU3Z61187FB51DCA
Big Daddy Rick	ARKUDRV1241B9C4453
Trafik	ARKULSX1187FB45F84
Cesar Camargo Mariano/Helio Delmiro	ARKUP6H1187FB3F8E3
The Birds	ARKV9PA1187B9A6963
Remy Shand	ARKVD621187B9B95FC
The Booth Brothers	ARKVMRR122CC3B110A
Patricia Kaas	ARKWCGR1187B992B71
Móveis Coloniais de Acaju	ARKWT6J1187B98ED50
Mills Brothers	ARKWXDA11F4C83B665
Jesus Otero - Luny Tunes	ARKWXGS11F4C8419B7
DCX	ARKX0IK1187FB44DE9
Percy Faith & His Orchestra	ARKXLIJ1187B9A4C54
Janet Paschal	ARKYI5T1187B99334F
Orquesta Harlow	ARKYRYH11F4C84282E
Josh Turner	ARKZ13R1187FB54FEE
Gang Of Four	ARKZ68G1187B98B189
Lily Allen	ARKZJ301187FB521B2
Daara J	ARKZNO81187FB37FBA
Marilyn Scott	ARKZT1W1187FB54EEA
Joy Division	ARKZXSQ1187B9AC9F3
Philly's Most Wanted	ARL0H401187B98B0E1
Yvette	ARL0ID81187B9B2CB3
A Challenge Of Honour	ARL1QL91187B994B08
The Hokum Boys	ARL2XD71187B9B690B
Johnny Daye	ARL3HJZ1187B9A35EB
Los Fabulosos Cadillacs	ARL3VGT1187FB40E8E
Lacy J. Dalton	ARL3X871187B996C0C
Throw The Fight	ARL43EQ1187FB4D5EC
Time Factory	ARL47TY11C8A416938
Massiel	ARL4M621187FB3FF06
Jah Cure	ARL5BEN1187B98E4D9
Katie Armiger	ARL62M311C8A4213F2
Charlotte Gainsbourg	ARL635X1187B990092
Stephen Pearcy	ARL6AH81187FB3B12A
Francky Vincent	ARL6F541187B9ADC0C
Panic At The Disco	ARL6FF81187FB5A916
Facto Delafe y las flores azules	ARL6UP41187FB5C604
Solistiyhtye Suomi	ARL6XZC1187FB3936E
Andy Andy	ARL7K851187B99ACD2
FU-Schnickens	ARLAEJO1187B98DB85
Carlos Vives	ARLAWDD1187FB48367
Al Rapone	ARLB7A11187B9A331A
Alex Gopher	ARLBNAC1187FB47151
Inspector 9	ARLBXGO11F4C83E520
Screaming Jay Hawkins	ARLCEUJ11F4C842D6A
Juan Carmona	ARLCGW21187B9929EE
Patti Smith Group	ARLCQZN1187B9AF634
Fast Eddie featuring Kool Rock	ARLD4VD1187FB39009
War Babies	ARLDVL71187B9AD7AC
Tommy James & The Shondells	ARLDW2Y1187B9B544F
Abraham Laboriel	ARLDW6Z1187FB3F2A0
Zbigniew Preisner	ARLE1JH1187B9B630B
Billy Price_ Fred Chapellier	ARLEYVQ122C86774EB
Heavenly	ARLF0QY1187FB4FDCC
Silkie Ft. Harry Craze	ARLF92B11A348F0D1E
Tito Allen	ARLFH5Y1187FB44A89
I Wayne	ARLFUII1187FB565E5
R. Kelly & Jay Z	ARLGIX31187B9AE9A0
Ghost Machine	ARLGLI61187FB4693E
Major Lazer / Vybz Kartel / Afrojack	ARLGOUD12298900ACE
Terror Squad featuring Big Pun	ARLGUTA1187B9B605F
Scarlet's Remains	ARLGWFM1187FB4AC9F
Creedence Clearwater Revived	ARLH4CH11C8A4173EC
Conjunto Clasico	ARLHEM01187B9AFF5B
Beastie Boys	ARLHO5Z1187FB4C861
Vodka Collins	ARLI9NJ1187B9911FB
Philip Glass	ARLIIVS1187FB5583B
Kostis Maraveyas	ARLIUIR11F4C8434D8
Hot Live Guys	ARLJIGA122C849866D
The Knightsbridge Strings	ARLJK1O1187B9B0FC4
Modern Lovers	ARLJWTL1187B98C0DE
Yuppie Pricks	ARLK1A71187B9AECD2
Vorstadtkinder	ARLKAOO12406A89CB1
Die Bandbreite	ARLKMZE1269FB37388
Simon Harris	ARLLANI1187FB5116F
The Sonics	ARLLRL61187B9B6698
Tha Liks featuring King T	ARLLUSZ1187B98ACDC
impulsonic	ARLLWQA1241B9C7A5C
Kurt Tepperwein	ARLMCCW1241B9CE7CB
Barbara Lusch	ARLMRES11F4C83E1E1
Rockabye Baby!	ARLNMEP11C8A41519E
Sergio Franchi	ARLNSD41187FB4D9A0
Noisettes	ARLNY561187B9B0355
DJ Guy	ARLOIDN1187B9B060D
Sébastien Roch	ARLOVHG1187FB39692
Bonita & Jerry Cormier	ARLPXQE1187B99066C
Don Francisco	ARLQ5EV1187FB4491D
Groove Karma	ARLQOVG1241B9CAD7B
The Stooges	ARLR9U31187B9A71AD
Mandi	ARLRHRM11E2835E415
Dimmu Borgir	ARLSF8H1187B9A76B0
Vana	ARLSGLC1187B9A969B
CMW - Compton's Most Wanted	ARLSGOL1187FB51164
Crabby Appleton	ARLSGUY1187B98AEBC
Low Millions	ARLT4N91187FB533DB
Perrocker	ARLTQVS11F4C83D49F
Paul Buckmaster	ARLTW641187B9B6D3C
King Curtis with Jack Dupree	ARLTWXK1187FB5A3F8
Frederick Knight	ARLTX751187B9A1828
Ziggy Marley And The Melody Makers	ARLUAK21187B9B785A
Ricardo Arjona	ARLUF1T1187FB3603B
Djelimady Tounkara	ARLV03V1187B9A33A9
Georges Brassens	ARLV8S31187B988B71
Guillaume Ledent	ARLVCLM1269FB35C0B
Rustless	ARLVEYZ1269FCCFC01
Radio Birdman	ARLWDC31187B9B4D71
Chucho Valdés	ARLWEID1187B98DE3C
T.G.Sheppard	ARLWR721187B9A03C9
Irtio	ARLXFDN11F4C8417F8
Claudio	ARLYKKT11F4C83B350
Derek Bailey	ARLYOE51187FB36902
Ketty DB	ARLYPKH1241B9C7185
Corey / Shaquille O'Neal	ARLYUP11187B98B92B
Muzsikas	ARLZ0521187B98B2E3
Emilia	ARLZ2LD1187B9B17FD
Daryl Coley	ARLZ3CF1187B98BD56
Alain Souchon	ARLZ6BF1187FB3DD6A
The Cars	ARLZLMN1187B9AD1CB
Tad	ARLZN951187FB42E49
Albin Myers	ARLZYDV11C8A4226B0
Arctic Monkeys	ARM0P6Z1187FB4D466
Jerry Goldsmith	ARM0RY81187B9AF248
Lexie Mountain Boys	ARM1ELZ1187FB49FC1
Marco Polo	ARM1UIH1187B9A5DE8
The Reverend Peyton's Big Damn Band	ARM2D2V1187B9AEB4F
F.l.y.	ARM2WL31187B9A3D69
Willy DeVille	ARM3QKQ1187FB421E0
Gustavo Santaolalla	ARM4J201187B9B8B3B
Kyle Eastwood	ARM4WGN1187FB3C746
Far Too Jones	ARM578G1187B989000
Tammy Wynette	ARM5JLS1187FB3615B
Autumnblaze	ARM63WJ1187B9951EA
Talib Kweli	ARM6HLK1187FB427F0
Bullet For My Valentine	ARM7C1Q1187FB471C8
Guns N' Roses	ARM7EDF1187B9B3FA1
Eddie Palmieri	ARM7UY51187B993E17
Blondie	ARM7YQQ1187B9A84E7
Christian Quast	ARM86R71187FB4CBB4
The Wes Montgomery Trio	ARM891J1187B991327
Carl Crack	ARM8BKO1187FB3AD47
Misty Roses	ARM8EYV1187B9B144D
Marygold	ARM9D241187FB4DB7D
Kinky	ARM9Q581187B98E984
Shaman	ARM9QAE1187B9AF687
The Dillinger Escape Plan	ARMAC4T1187FB3FA4C
Tree	ARMAEYS1187B990F2F
Jerry Yan	ARMAOIY1187B9A3893
Hollowtip	ARMAPSZ11F50C48146
Kaskaad	ARMATAK1264D13AC27
Cam'Ron / Juelz Santana	ARMB95F1187B9B5B93
Arthur Tracy	ARMBDNQ1187FB3F3EC
David Martin	ARMBR4Y1187B9990EB
Korn	ARMBTFC1187FB56343
Nadine Renee	ARMBYRO1187FB57419
Kuijken Kwartet	ARMCYCP11F4C83ED97
Vickie Winans	ARMD0G81187B99A519
Die Fantastischen Vier	ARMD6JB1187FB3B0E7
Grandmaster Flash	ARMDBW21187FB37126
The Last Days Of Jesus	ARMDE3V1187FB3EEFB
Amanajé	ARMEADM11F50C4FDC7
Barrabas	ARMEGHI11E2835C3C3
Steve Riley & The Mamou Playboys	ARMEUT11187B9BA155
Daughters	ARMEYJD1187B9A4522
liquid soul & freq	ARMFGS71187B98ED03
String Trio Of New York	ARMFOCL119B8668919
The London Theatre Orchestra	ARMFXPI1187B99717E
Thomas Dolby	ARMG34A1187FB548A8
Deekline & Wizard	ARMG6K31187FB55677
Unison	ARMGJ1W1187FB53EEC
Hi-Tack	ARMGO941187FB3B52A
Firehouse	ARMH10M1187FB4184F
Little Capes	ARMHAI21187B9A844A
The Wreckers	ARMHMPG1187B9A9A4A
Joe Bataan	ARMHR011187B9A62B5
Kiss	ARMI8BW1187FB57B2E
Teena Marie	ARMIMHT1187B98F038
Conjunto Mar Azul	ARMIQRB12298900AFB
The Box Tops	ARMJAGH1187FB546F3
Bug Mafia	ARMJMBJ1187B98C46F
Criminal Class USA is Hush Hush Revolution	ARMJTYS1257509DE8D
Theodis Ealey	ARMKO9M1187B9B0848
Jason Mraz	ARML3X41187FB35F2E
Boondox	ARML7XL1187FB43F59
Simple Minds	ARML8X41187B990644
Havok	ARMLEY51187FB5BF8F
Janina	ARMLLP51187B9B27B1
DJ Ostkurve	ARMLW331187B9923F9
Frank Caliendo	ARMM7T01187B9B31E0
William Goldstein	ARMMKRK1187B996E31
Oliver Lake Quintet	ARMOBJT11F50C4A101
Liquid Spill	ARMOE2A1187B991F89
Atreyu	ARMOHN71187FB3959F
Terry Muska	ARMORUX11F50C4EEBF
Marco Rima	ARMP9P61187B9B04B3
Sun Yan-Zi	ARMPIH61187FB44227
Bounty Killer	ARMPQIE1187FB3D4EB
Vangelis	ARMPRI31187FB4F7D9
